Vmag,Plx,e_Plx,B-V,SpType
3.79,33.4,0.78,1.04,K0III-IV
8.1,2.05,0.8,1.181,K2IIICN...
6.26,2.07,0.59,-0.104,B5V
8.86,4.27,1.24,1.443,K2
7.72,6.68,0.91,1.141,K2
8.68,2.99,1.0,0.318,A3
9.27,28.7,1.29,0.996,K3V
8.54,3.15,1.06,1.024,G5
10.15,18.33,2.08,0.851,K2
9.0,0.98,1.34,0.155,B9V
6.12,12.51,0.84,0.913,K0III+...
9.39,10.69,1.02,0.598,G1III/IV
8.85,4.52,0.91,0.592,F8/G0V
8.09,17.19,0.96,0.538,F8IV-V
10.21,5.52,1.48,0.435,F5
9.03,9.95,1.14,0.518,K0
9.4,3.5,1.38,0.951,G5
9.53,5.64,1.22,0.444,G5
9.04,5.21,1.03,0.358,A9V
8.76,12.23,0.95,0.461,G0
8.18,23.66,1.05,0.79,G8IV
10.69,4.52,1.81,0.569,F8
5.23,31.91,0.75,0.48,F6V
3.78,33.71,0.57,0.945,K0III-IV...
10.18,1.77,1.48,0.587,G0
8.75,3.97,0.75,0.563,F3V
8.01,9.13,1.38,0.604,G0
5.91,23.02,0.63,1.01,G9IV
7.8,6.38,0.91,0.12,A4V
6.34,13.01,0.93,1.176,K2III
6.45,0.03,0.62,1.392,K2III
5.12,4.82,0.62,1.355,K3III
7.04,3.51,0.85,1.568,MIII
8.84,7.84,1.1,0.369,F
7.51,2.45,0.92,1.514,K2IIICNvar
11.06,0.05,8.24,1.5,M5.5e-M7e
9.85,6.23,1.29,0.442,F2
9.08,4.54,1.45,0.543,F8
9.35,1.72,1.27,0.881,K0
7.31,4.32,0.69,0.942,K0III
7.73,0.74,0.71,0.025,B1Ib-II
8.85,5.1,1.24,0.42,A5
5.99,4.2,0.66,-0.02,B6V
5.45,10.45,0.81,0.966,G8III
10.46,0.39,2.45,0.405,WN+...
8.06,8.94,0.93,0.679,G0
8.47,3.28,1.55,1.2,F3V
8.85,1.72,1.01,0.731,G6III:+...
8.62,0.66,0.95,1.451,K4III
7.87,10.01,0.88,0.432,F2V
9.32,5.1,1.12,0.305,F0
9.32,2.98,1.06,0.33,A5
7.48,5.62,1.02,1.064,K0III
8.8,7.71,1.16,0.509,F6V
8.09,7.93,0.87,0.3,F0
9.21,3.44,1.05,0.37,F0V
8.17,9.4,1.12,0.475,F5
8.88,7.7,1.13,0.407,F8
7.76,5.01,0.98,0.359,F0
6.73,20.87,0.76,0.466,F6/F7IV
7.38,9.01,0.91,0.364,A5
9.24,1.91,2.11,0.615,G
8.11,8.66,0.98,0.443,F3V
9.91,1.55,1.43,0.095,A0V
7.5,3.6,0.81,-0.067,B5III
4.66,12.22,0.69,-0.039,A1Vs
7.39,3.61,0.54,0.0,B8/B9V
8.27,7.24,1.23,0.466,F5
11.06,0.19,2.14,0.545,F8
10.12,4.3,1.37,0.5,F8
7.75,0.5,0.73,2.065,M2Iab
8.04,2.37,0.85,1.283,K2/K3III
8.13,12.95,1.14,0.562,G1/G2V
8.81,4.47,1.21,0.994,K0III
7.75,1.46,0.92,1.114,K0
8.35,14.23,1.1,0.616,G0
8.42,24.23,1.0,0.724,G8V
8.96,0.58,1.12,1.035,G8III
8.9,2.18,1.56,1.027,G8III
8.59,0.6,1.24,1.205,K2
8.33,12.72,1.0,0.599,G2V
9.63,1.35,1.11,0.6,A2
8.96,2.29,0.85,0.151,B9:Vn...
8.6,11.5,1.05,0.59,G0/G1V
7.53,6.4,0.96,0.94,K0
5.65,7.97,0.83,0.832,K0III + (G)
10.25,-0.17,1.79,0.859,G5
9.45,6.8,2.06,0.546,F8
8.62,0.69,0.76,0.031,A0V
9.0,8.65,0.98,0.522,G5
9.02,13.37,0.84,0.505,G0
8.67,4.04,1.1,1.115,K1/K2III
9.41,2.35,2.68,0.4,F2IV/V
7.55,18.9,0.93,0.561,F8V
8.81,0.12,1.25,1.515,K5
9.9,8.36,9.27,0.902,K0
9.48,44.92,1.04,1.097,K8V:
8.48,4.67,1.11,1.353,K2III
9.04,7.32,1.71,0.464,F0V
7.92,6.69,0.87,0.224,A5V
8.98,3.45,1.04,1.032,G8III/IV
8.47,1.03,1.25,0.996,G5
5.95,1.96,0.59,1.736,K4III
8.81,9.02,1.13,0.441,F8
8.79,16.31,3.49,0.673,G5
8.84,18.5,1.13,0.666,G0
8.61,5.34,1.55,0.479,F5
7.67,2.04,0.66,1.223,K0
8.58,9.62,0.72,0.506,F6V
7.61,6.96,0.85,0.961,K0
8.03,7.38,1.03,0.394,F4IV
8.47,6.94,1.11,0.359,F0V
6.53,15.41,0.73,0.556,F8
7.02,6.05,1.64,-0.046,B8III
8.51,0.75,7.61,0.319,A8p
6.76,2.22,0.64,1.256,K1III
8.95,2.29,1.33,1.3,K0
8.6,-0.3,1.17,1.195,K0
10.01,6.54,1.49,0.49,F8
9.15,2.42,1.28,0.35,A
8.03,15.94,0.67,0.541,G0
7.74,1.25,0.65,-0.068,B5III
10.54,1.38,1.98,1.32,R...
6.19,8.04,0.8,0.291,A8V
6.95,6.77,0.72,1.036,K1III
9.51,0.79,1.2,0.295,A7III
8.43,3.13,1.03,1.083,K0
10.24,2.89,1.49,0.5,F5
7.39,6.97,0.86,0.352,F0
8.49,2.09,1.03,1.474,K3/K4III
7.38,6.41,0.91,0.797,K0
9.32,2.26,1.02,1.201,K0
7.99,4.72,1.06,0.085,A0
8.54,3.85,1.6,0.961,K0
8.7,2.57,1.03,0.907,G5
9.99,6.98,1.43,0.743,G5
8.9,2.39,0.82,1.14,G5
8.69,4.61,1.4,0.388,F0
8.8,5.48,2.07,0.311,A5
8.49,1.53,1.08,0.143,A0
7.91,5.25,0.98,0.213,A4IV
8.03,-0.18,0.93,1.711,M1III
9.52,0.21,1.18,1.281,K
9.98,4.43,1.58,0.476,F8
9.28,2.42,1.37,1.219,M1
5.73,10.69,0.77,1.032,G7III:
7.97,2.77,0.85,1.419,K4III
6.08,6.58,0.65,-0.061,A0p...
8.31,2.91,1.47,1.54,K5
8.18,3.43,0.65,0.065,B9.5IV/V
8.45,1.37,0.97,1.245,K2
10.07,22.17,1.65,1.088,K8
9.66,3.61,1.88,0.465,F5
8.43,2.42,1.16,0.199,A1V
9.23,1.37,1.43,1.068,K0III
6.45,5.12,0.77,1.098,K1III
9.35,7.09,1.31,0.479,F5
6.81,3.09,0.63,1.532,M3III
9.63,4.74,1.23,0.564,F8
9.6,-0.68,1.69,0.897,G5
7.68,4.86,1.02,1.018,K0
8.51,3.88,0.97,0.95,G5
5.93,10.66,0.58,1.065,K0III
7.59,8.55,0.72,0.315,A9V
8.98,2.13,1.19,1.371,K2III
9.57,-0.41,1.14,1.033,F8
8.41,6.8,1.1,0.387,F2
8.06,3.17,1.05,0.0,A0V
8.69,9.63,1.36,0.499,F5
7.85,19.14,0.64,0.558,F8V
8.87,6.22,2.43,0.505,F5V
10.08,2.97,1.53,0.488,G0
8.69,12.46,1.04,0.601,G0
8.35,2.89,1.34,1.055,K2
7.27,3.34,0.62,-0.068,B9V
8.9,-0.22,1.2,1.453,K2
9.03,7.31,1.11,0.38,A9V+...
8.94,1.78,1.46,1.143,K1III
6.4,10.19,0.66,0.068,A0V
7.08,2.99,0.83,1.334,K2/K3III
8.67,2.29,1.21,0.882,G5
7.54,18.38,0.91,0.919,G5
9.62,5.37,1.22,0.486,F2
8.5,15.39,1.02,0.561,G1V
4.3,11.29,0.78,0.016,A1
9.15,-0.46,1.25,1.314,K0
8.11,4.89,0.91,0.293,A5
9.13,2.47,1.3,0.399,F2
8.82,4.63,1.94,1.1,K0III
9.06,5.17,0.82,0.5,G0
5.91,22.85,1.13,0.425,F2III
8.22,19.2,1.43,0.71,G5
9.29,7.21,1.28,1.014,K0/K1III-IV
5.02,13.33,0.75,1.101,K1III
8.98,1.83,1.25,1.716,K5
9.43,8.79,1.18,0.495,F8
7.5,16.43,0.95,0.419,F3/F5V
9.95,2.8,1.86,0.632,G0
9.21,2.75,1.65,0.863,G5
8.38,3.66,0.91,1.24,K1/K2III
7.34,2.87,0.79,0.029,A0V
8.37,0.14,1.06,1.453,K3III
8.53,14.06,1.05,0.565,F9V
8.28,1.55,1.49,0.5,A2IV/V
7.37,18.27,0.92,0.752,G3/G5V
8.76,5.54,1.18,0.462,F3IV/V
7.25,3.8,0.94,0.942,G5
8.29,4.31,1.24,0.443,F5
8.81,10.58,1.26,0.486,G0
10.51,6.85,1.74,0.552,F8
8.49,14.56,1.33,0.673,G0
8.67,-1.76,1.69,0.552,Bep
9.3,2.4,1.32,0.493,G5
9.96,2.03,1.55,0.308,F2
8.28,0.04,0.83,0.657,F3III
8.54,9.93,0.89,0.64,G3V
5.91,10.03,1.02,1.256,M5IIIvar
9.12,1.08,1.34,1.179,K0III/IV
7.96,-0.48,1.05,1.569,K5III
9.35,18.05,1.28,0.785,K0
9.1,9.06,1.29,0.574,G0
7.51,13.29,0.91,0.401,F0
8.49,1.68,1.25,1.052,K0
8.57,0.06,1.28,1.499,K2/K3III:
9.64,2.36,1.68,0.414,F5
9.0,3.95,1.36,0.529,F5V
9.19,7.16,1.29,0.51,F8
6.66,4.14,0.74,1.348,K0
7.09,-0.56,0.67,0.54,B2:pe
7.6,0.53,0.98,1.219,G6II/III
7.22,13.27,0.72,0.959,K0
10.47,8.73,1.65,0.88,K0
6.03,10.46,0.72,1.123,K2III
8.3,1.7,0.81,-0.096,Ap...
8.22,2.63,1.17,0.909,K0
8.37,9.27,1.02,0.958,K0IV/VCNIII
7.94,2.62,0.75,1.514,K3III
7.16,2.71,0.68,1.589,M3III
8.45,26.7,1.0,0.73,K0
6.17,5.12,0.82,1.549,K2
8.27,7.28,1.18,0.441,F5
7.38,2.77,1.03,1.286,K2
10.85,2.16,1.79,1.102,M0p
7.32,6.07,0.87,0.932,G5
8.31,2.5,0.75,1.046,K0
8.37,0.97,0.94,1.397,K2III:
7.32,-0.34,0.65,0.462,B0Ib
9.16,5.08,1.61,1.052,K0
6.8,6.66,0.71,0.995,K0III-IV
9.11,2.21,0.98,0.382,F8
10.69,7.67,1.63,0.735,G0
7.95,10.97,0.87,0.285,F0V
7.37,56.98,1.03,0.92,K0
7.79,8.39,0.98,0.212,A2
8.41,10.58,0.96,0.626,G1V
9.82,5.17,1.84,0.561,F8
9.17,8.49,0.93,0.574,F7/F8IV/V
9.56,11.86,0.95,0.681,G5IV/V
6.36,11.56,0.73,1.036,K0
9.22,1.38,1.55,1.418,K5
8.55,4.07,2.23,0.309,A3
8.11,4.99,1.15,0.248,A5V
11.02,4.07,2.23,0.559,F8
9.23,7.67,2.31,0.549,G1V
8.45,4.02,0.72,0.073,B9III
8.81,10.63,1.09,0.608,G3V
7.28,20.02,0.7,0.441,F3V
7.92,7.73,0.95,0.308,A3
4.6,16.4,0.65,1.006,K0III
9.27,0.62,1.53,0.218,A5V
9.19,2.83,1.23,1.185,K2
8.45,14.1,1.21,0.521,F8V
8.41,10.33,1.17,0.57,F8/G0V
8.28,10.84,0.95,0.404,F2
8.44,1.26,1.03,1.093,K0
7.89,23.88,0.98,0.635,G3V
8.14,8.43,1.06,0.253,A3
7.92,3.09,0.91,0.909,G8III
8.9,2.93,1.21,1.293,K5
9.0,13.51,1.21,0.526,F8
8.61,7.68,0.92,0.402,F4V
7.69,2.53,0.97,1.65,M1III
7.43,12.01,0.8,0.355,F0V
9.66,4.52,1.54,0.373,F0
8.63,2.86,1.15,1.392,K2/K3III
9.74,9.94,1.2,0.696,G5V
8.52,2.09,1.04,0.339,F2
10.14,0.2,1.89,1.28,R...
9.72,21.01,1.28,0.808,K1V
7.36,10.92,0.58,0.23,A8III
8.45,1.77,1.02,0.952,K0
8.76,8.28,1.06,0.533,G5
10.74,3.28,1.67,0.898,G0
9.53,6.52,1.51,0.511,F8
9.02,2.22,1.67,0.476,F8
5.9,10.3,0.58,0.173,A7Vni
9.92,5.61,1.65,0.7,G5
6.88,16.17,0.76,0.421,F5
10.9,2.28,3.7,0.712,G0
9.27,14.66,1.45,0.8,K0IV/V
9.42,-0.63,0.95,1.046,G0
8.37,11.62,0.96,0.695,G0
7.94,20.22,1.01,0.624,G0
8.84,9.42,1.1,0.515,F8V
9.56,2.61,1.4,0.495,F8
8.51,3.21,0.99,1.033,G5
8.94,36.05,1.23,1.019,K0
7.37,10.92,0.83,0.338,F0IV/V
8.32,5.8,1.0,0.265,A5V
8.37,2.34,1.07,1.547,M2III
7.6,10.25,0.91,1.009,K1IV
6.16,1.39,0.53,1.531,K1II
9.55,0.28,1.27,0.24,F0V
8.7,3.1,1.12,0.166,Am
8.7,14.86,1.17,0.586,G1V
8.44,10.33,1.1,0.427,F5
10.22,-2.95,3.72,0.023,B9
9.5,1.66,1.01,0.372,F2
8.74,6.24,1.21,0.508,G5
9.76,3.61,1.45,0.58,F7/F8V
6.48,3.92,0.63,0.0,B7V
9.02,5.87,1.14,0.615,F8/G0II/III
8.86,7.3,1.02,0.468,F5
9.34,19.99,1.36,0.881,K0
8.87,-0.06,0.94,-0.056,B2V
8.45,2.36,1.07,0.96,K0IIICNpvar
8.33,3.78,1.13,0.214,A0m...
9.41,8.1,1.23,0.995,K2
8.03,4.88,0.79,1.151,M...
9.11,3.34,1.22,0.5,F8
8.1,6.17,0.9,0.276,A6IV
8.65,2.53,0.85,1.37,K1III
8.12,3.33,2.49,0.36,F0...
8.92,5.59,1.08,0.359,F0
8.66,7.11,2.6,0.615,G0V
7.89,8.02,1.11,0.146,A2
9.63,2.8,1.12,0.961,K2
7.91,10.55,0.96,0.405,F3V
8.76,4.25,1.29,1.245,K5
6.83,7.13,0.72,1.142,K1III
7.89,10.06,1.19,0.412,F2
9.7,5.42,1.47,0.624,G0
10.28,43.43,1.45,1.352,M0
8.72,4.14,1.09,1.054,K1III
9.8,5.41,1.55,0.47,F8
8.01,12.61,0.91,0.5,F8
8.91,5.46,1.06,1.017,K2III/IV
8.29,2.16,1.04,0.262,A3
9.56,0.31,1.64,0.973,G5
7.6,4.28,0.75,1.135,K1IIICN...
8.63,-0.4,1.3,1.029,G5
7.99,1.33,0.68,0.083,B9IV
6.36,-0.04,0.62,0.84,G3Ia
8.71,1.79,1.13,0.98,K0III
9.23,7.46,1.33,0.51,F8
9.41,3.68,1.36,1.443,K
9.78,-0.3,1.4,0.872,G0
10.71,0.89,1.91,0.72,K3V
7.48,9.11,0.96,0.433,F5IV/V
9.17,2.82,1.24,0.532,G5
10.81,3.26,2.02,0.331,F0
8.01,3.87,1.12,0.906,K0
9.1,5.38,1.15,0.23,F0
8.06,1.35,1.02,0.97,G8III
10.27,2.61,1.64,0.433,F0IV
9.42,3.11,1.35,0.236,A2
9.98,2.32,1.75,0.888,G5
7.94,2.23,0.97,1.516,K2
7.07,7.77,0.77,0.175,A7V
8.43,3.86,1.05,0.236,A7V
8.8,5.6,0.82,0.458,F5V
10.4,3.66,1.89,0.833,G0
8.62,1.14,0.96,0.958,G3/G5III
7.03,0.21,0.62,1.444,K2/K3III
8.94,0.91,0.87,0.567,A9II
8.71,4.69,1.14,0.391,F0
8.71,4.12,1.02,0.116,A1V
8.11,0.31,1.06,1.161,K0III
7.6,3.42,0.88,0.962,K1III
9.12,7.33,1.48,0.499,F8
7.64,5.11,0.92,1.23,K2III
7.86,14.97,1.6,0.659,G3V
7.61,3.81,1.0,1.239,K2
8.83,-0.59,1.2,1.474,K2
9.72,8.18,1.2,0.521,F8
9.59,10.88,5.77,0.452,F0
8.46,5.53,2.18,0.379,F2V
8.43,11.07,0.93,0.604,G0
9.72,2.2,1.87,0.833,G5
9.54,13.79,1.02,0.751,G5V:
8.64,4.44,1.1,0.86,G5
8.94,11.79,1.24,0.639,G6:V+...
7.51,4.43,0.55,0.048,B9IV/V
9.08,6.06,1.11,1.009,K1IV
10.63,6.46,2.28,0.554,G5
8.51,6.46,2.28,0.408,F5
8.16,22.69,0.92,0.707,G0
8.86,10.28,1.19,0.904,G5
8.64,1.67,1.11,1.26,K0
7.42,3.03,0.86,1.176,K1III
10.52,33.25,1.94,1.367,M0
10.27,25.75,4.31,1.115,K4
8.78,18.44,2.35,0.78,G5
8.58,2.33,0.76,1.385,K1/K2III
8.1,0.77,0.58,-0.065,B4II
9.36,11.89,2.95,0.743,G5
9.2,1.16,1.6,1.15,K0
8.98,2.5,1.15,0.09,A1V
8.65,11.71,1.13,0.66,G3/G5V
9.5,-1.62,1.64,1.555,M0
9.7,0.04,1.5,0.903,G5
9.07,3.1,1.21,0.232,A2
8.65,13.88,0.74,0.552,F8/G0V
8.15,3.36,1.04,1.054,G5
8.17,1.37,1.11,1.616,M...
6.8,4.41,0.92,1.336,K0
7.53,6.18,0.85,0.995,K0III/IV
8.7,15.59,0.85,0.604,G1V
9.19,2.92,1.22,0.868,G8III:+...
7.86,6.81,0.99,0.218,A5
8.9,1.51,1.04,1.044,K0
8.02,4.61,0.95,0.09,A2IV/V
8.15,7.07,1.29,0.206,F0
8.6,3.31,0.99,0.9,G5
10.82,10.46,7.34,0.841,K0
7.92,6.71,1.02,0.944,K0
11.13,20.08,2.0,1.119,K5
7.67,4.94,0.96,0.974,K0
8.3,2.9,1.83,1.081,K0
9.78,2.68,1.16,0.683,F5IV/V
9.27,2.31,1.5,1.326,K5
7.97,0.29,1.02,1.465,K5
7.85,4.69,1.09,0.968,G0
9.84,4.76,1.57,0.28,A8IV/V
6.84,6.72,0.81,1.062,K0III
8.31,4.31,0.91,1.005,K0III
10.76,-2.66,4.37,0.597,G0...
10.29,6.37,1.73,0.506,F8
8.99,1.8,1.25,1.057,K0
7.94,3.95,1.01,1.054,G9III-IV
6.91,4.16,0.86,1.214,K0
7.12,2.15,0.7,1.589,M2
7.58,12.68,0.68,0.442,F5
7.86,3.31,0.85,-0.055,Ap...
6.81,26.02,0.68,0.501,F6V
8.58,0.19,0.79,-0.092,O9V
8.06,7.0,1.06,0.314,F0/F2IV/V
8.26,21.72,0.95,0.632,G5
7.76,2.99,0.88,1.175,K1III
9.12,8.41,1.24,0.58,G2V
11.22,6.97,1.87,1.19,K2e
8.73,4.69,1.17,1.519,K3/K4III
7.44,3.98,0.86,1.13,K0
8.06,8.13,0.9,0.193,A7V
9.32,5.69,1.27,0.575,G5
8.81,2.47,1.15,1.213,K2III
8.4,6.57,1.15,0.516,F8
9.3,8.55,1.23,0.568,G0
5.7,20.56,0.83,0.374,F2V
6.7,10.72,0.62,0.534,F7IV
6.16,8.99,0.59,-0.064,B8IV
6.19,9.17,0.51,0.1,A1V
7.61,7.88,0.99,0.183,A5V
9.92,6.63,1.51,0.609,F8
7.25,4.41,0.97,-0.015,A0
6.22,4.79,0.7,1.352,K0
8.42,9.46,1.05,0.949,G5
9.0,1.01,1.38,0.185,A3mA7-A9
7.32,16.01,1.01,0.551,F8V
8.0,0.93,1.25,1.341,K0
8.89,8.17,1.33,0.441,F0IV
7.56,4.69,0.91,0.582,K0III + A0V
8.2,4.01,1.0,1.149,K1III
9.39,1.27,1.2,-0.052,B8/B9II
8.23,2.93,1.17,1.158,K0III
8.81,2.13,1.8,0.715,G5
8.62,27.14,0.91,0.878,K1/K2IV
8.29,2.3,1.03,0.993,G8Ib/II
9.53,-1.22,1.37,1.76,K5
8.76,2.7,1.18,1.037,K1III
5.03,71.04,0.66,0.624,G0V
8.78,9.43,1.14,0.325,A3
5.88,2.75,0.77,1.6,M1III
8.36,2.18,1.06,0.969,K0III
8.21,20.3,1.05,0.648,G5
5.99,3.67,0.75,1.595,M2III
7.24,6.59,0.91,0.255,A2
8.99,3.81,1.26,0.153,A0
7.32,2.4,0.83,1.46,K4III
8.28,0.91,1.3,1.545,K5
8.85,27.18,2.16,0.98,K0
8.59,0.05,0.97,1.763,M0
8.15,2.34,1.04,1.311,K0
7.29,0.52,0.68,1.399,G3Ib
8.89,-0.19,1.29,0.013,A0V
10.43,1.83,1.32,0.921,G5
6.53,22.34,0.89,0.443,F5V
8.74,4.1,1.86,1.025,K2
7.68,3.54,0.77,0.151,A2IV/V
4.08,18.71,1.03,1.079,K1III
7.52,6.67,0.84,0.231,A8/A9V
8.57,3.63,0.99,1.173,K1III
9.13,-0.39,1.99,0.208,B1III
8.15,2.7,0.98,0.99,G5
9.97,0.11,1.47,1.491,K2
8.18,3.9,1.09,1.087,K0
8.49,27.63,0.98,0.76,G8V
8.77,8.3,1.19,0.44,F5
9.02,2.64,1.19,1.032,K0III
7.12,5.21,0.78,1.2,K2II-III
9.08,7.34,1.68,0.389,F0
8.61,7.25,1.1,0.408,F5
9.09,1.97,1.24,1.488,K2
8.95,3.58,1.48,1.14,K0
11.02,4.17,1.92,0.594,F
8.64,3.11,1.01,0.867,G6III/IV
7.63,3.98,0.89,1.029,K0III
8.39,5.18,1.03,0.247,A2/A3II/III
9.25,4.35,1.24,0.43,F2V
6.18,5.89,0.57,0.966,G9III
5.81,11.26,0.65,-0.064,B8/B9V
10.02,5.29,1.47,1.32,R...
9.02,9.11,1.25,0.6,G5V
7.27,17.55,1.69,0.563,F8
7.29,4.81,0.9,1.122,K0
10.03,150.96,1.59,1.525,M3
8.79,7.08,1.09,0.487,F5V
8.72,4.36,0.85,0.38,F0/F2V
8.13,3.81,1.02,0.994,G8/K0III
6.15,16.7,0.58,0.188,A3III/IV
8.22,0.88,0.67,-0.005,B9III/IV
4.37,15.99,0.75,0.116,A3IV
7.9,13.19,0.74,0.529,F7V
8.74,2.53,0.88,1.008,G5
7.8,4.59,1.73,0.236,A9V
5.86,7.37,0.82,1.501,K5III
9.8,8.18,1.32,0.81,G8/K0V
8.62,5.01,1.13,0.476,F8
5.47,3.7,0.78,1.466,K5III
7.33,1.17,1.46,0.6,M1III
7.75,3.17,0.81,0.049,A0V
7.57,10.89,0.87,0.484,F5V
9.73,-0.82,1.63,0.958,K7
7.99,3.33,1.68,1.2,K0
8.26,19.31,0.76,0.593,G0V
9.04,0.83,1.0,0.035,A0V
8.16,0.74,0.81,1.015,G6III
8.52,5.69,0.98,0.468,F8
6.03,21.98,0.75,0.584,F9V
9.47,18.64,1.57,0.785,G8/K0V
7.97,8.63,1.76,0.579,G0V
7.53,7.62,0.83,0.124,A2
8.26,0.93,0.78,-0.083,B8/B9IV
8.21,4.68,0.8,0.407,F2
9.26,4.26,1.12,0.77,G1/G2
6.41,5.74,0.72,1.007,G9III
10.83,4.23,1.86,0.561,F8
8.48,2.78,1.09,0.102,A1V
9.69,3.09,1.36,1.172,K0
8.84,5.8,2.83,0.479,F3V
9.01,3.04,1.44,0.982,G8III
10.16,15.27,1.52,0.788,G
7.63,3.65,0.73,-0.013,B9V
4.84,9.54,0.94,1.144,K1III
9.03,4.62,0.99,-0.013,B9V
8.95,0.45,1.78,1.198,M7/8III
8.35,6.19,1.01,1.176,K0IIICN...
6.44,7.86,0.75,1.28,K3III
9.32,7.82,1.33,0.495,F8
8.68,11.82,1.15,0.591,G0
7.75,6.28,1.03,0.171,A0
7.09,14.22,0.95,0.778,G8IV
7.41,4.49,0.68,1.614,K3/K4III
10.17,12.98,1.96,0.668,G5
6.06,32.04,0.75,0.527,F8V
9.11,2.4,0.85,0.238,A5
8.26,5.25,1.12,0.483,F3V
6.69,4.74,0.77,1.114,K0
9.43,16.83,1.33,0.86,K2
7.85,4.43,0.88,0.047,A1V(m)
9.09,2.3,0.93,0.459,F0III
4.98,21.61,0.78,0.166,A5III
9.54,4.87,2.95,0.033,Ap...
9.3,2.62,1.29,0.456,F8
9.07,14.78,1.15,0.643,G0
8.76,1.91,0.85,1.226,K5
8.2,5.61,1.1,0.183,A3
7.68,1.02,0.92,1.606,K0
10.11,1.73,1.6,1.32,R...
8.32,5.39,1.11,0.425,F0
9.23,11.21,1.37,0.666,G5
9.37,16.31,1.44,0.773,G8/K0V
6.82,8.17,0.64,0.004,A0V
7.59,30.2,0.75,0.637,G5V
5.06,8.09,0.66,0.255,Am
8.1,9.58,1.09,0.399,F0
6.77,15.11,0.72,0.532,F7V
7.77,5.19,1.03,0.069,A1V
8.25,4.07,1.0,1.026,G5
8.6,0.85,1.04,0.921,G6III
8.49,1.98,1.11,0.901,G8III
8.9,1.83,1.22,1.041,K2
8.85,7.05,0.93,0.419,F0V
8.31,1.89,0.91,1.104,G5
9.01,3.19,1.26,1.116,K2
6.35,5.7,0.82,1.172,K0III
7.95,10.88,0.99,0.5,F7V
8.62,12.24,1.02,0.69,G2V
8.65,9.21,1.13,0.5,F8
11.41,-1.23,2.53,1.5,M0e
11.17,0.26,1.96,0.08,B9III
7.62,3.9,0.77,1.31,K2
8.25,3.12,1.45,1.513,K5
7.28,6.51,0.77,0.124,A2
8.05,3.84,0.87,1.287,K2
7.91,16.59,1.11,0.965,K0
6.38,11.47,0.65,0.169,A2m
9.34,2.88,1.36,1.011,K2
8.63,3.18,1.06,0.99,G8III/IV
8.94,4.65,1.36,0.324,A3
10.62,2.91,2.12,0.574,G5
9.26,2.26,1.27,1.275,K5
9.95,14.98,1.6,0.689,G5
7.46,2.7,0.97,1.593,M...
9.73,21.43,1.38,0.868,K
9.05,3.36,1.29,1.154,K1III
8.83,5.33,0.74,0.383,F0IV
10.52,2.86,2.59,0.826,G5
8.03,3.04,0.71,-0.006,B9.5V
8.87,1.55,1.21,1.536,M0
7.01,5.98,0.97,0.911,K0
9.02,2.61,0.98,1.835,M1/M2III:
8.92,7.27,1.19,1.003,K0
7.9,19.97,1.06,0.68,G5
10.61,2.99,3.98,0.12,B5III
7.64,5.13,1.06,0.935,K0
9.16,17.76,1.37,0.802,G8/K0V
8.06,2.46,1.01,1.393,K3III
8.38,2.63,1.07,0.95,G5
9.84,5.12,1.39,0.507,F8
7.58,13.29,0.95,0.543,F7/F8V
9.38,4.33,1.39,0.945,K0
9.16,3.91,1.22,0.242,F5
7.51,4.14,0.65,0.964,G5
7.08,5.39,0.78,1.092,K0
7.8,3.91,1.5,1.04,K0...
10.27,8.54,1.89,0.763,G5
8.18,5.02,1.0,0.277,A2mA6-A9
8.06,4.59,0.9,0.238,F0
8.51,3.71,1.09,0.479,F5
9.08,-1.77,1.02,1.239,K5
7.79,3.87,0.9,0.985,K0
8.17,22.27,1.01,0.694,G5
9.37,3.96,1.54,0.655,G5
8.46,11.78,1.07,0.467,F3V
8.51,6.71,1.17,0.544,F8
8.13,8.28,1.15,0.622,G0V
7.45,13.0,1.17,0.397,F0
9.57,7.59,1.35,0.616,K0
8.34,11.35,1.34,0.483,F5V
6.95,9.0,1.06,1.1,K0
4.73,6.34,0.78,1.593,K5III
6.94,0.04,0.55,0.467,A9Ib-II
9.65,3.65,1.66,0.717,G
2.34,41.07,0.6,0.033,A1V
9.56,0.75,1.06,0.089,B1III
7.52,7.1,0.67,0.065,A0/A1V
8.71,12.91,1.12,0.56,G5
11.35,-1.59,2.07,1.272,M8
8.24,14.14,1.13,0.553,F5
8.59,6.9,0.92,0.425,F8
8.74,2.23,0.85,0.107,B9IV
7.51,1.02,0.95,1.684,K5III
7.25,15.39,0.69,0.495,F6V
8.93,7.24,1.33,0.856,K0V
8.96,18.43,1.19,0.872,G5
8.52,2.65,1.35,0.128,A0V
7.38,6.55,0.58,0.154,A1/A2V
7.94,4.17,1.06,0.943,K0
9.68,6.2,1.34,0.44,F5
7.87,3.5,2.08,0.403,F2V
9.58,-1.35,1.34,0.923,G5
9.01,4.7,0.91,0.313,F0IV
8.57,8.71,0.91,0.505,G5
8.17,0.43,1.12,1.608,K5
8.34,5.83,1.02,0.967,K0
10.61,14.9,9.3,0.608,G0
8.61,1.38,1.27,1.36,K2
8.26,4.36,0.83,0.018,A0V
9.25,13.03,3.64,0.56,F8Vn
7.7,4.79,1.97,0.151,Ap SrEuCr
7.73,1.48,0.74,0.125,A1/A2IV/V
6.48,1.85,0.69,1.474,M4III
9.31,8.87,1.13,0.562,F7V
