Vmag,Plx,e_Plx,B-V,Amag,TargetClass
7.16,17.75,1.11,0.466,18.405991786955564,3
8.33,5.31,1.03,0.166,16.955472605407344,2
8.71,8.4,1.87,0.445,18.33139643030941,3
9.83,2.1,1.65,1.585,16.441096473669596,6
8.88,1.3,1.08,0.057,14.449716761534184,2
8.24,3.88,0.86,0.313,16.184158627971037,2
9.34,1.12,2.03,0.274,14.58609011335091,1
10.84,2.34,1.38,0.38,17.686079287050713,3
7.24,7.96,0.79,1.013,16.744565338688346,4
7.15,9.94,0.84,0.312,17.136931921986566,2
8.89,4.84,0.88,0.33,17.314226808222063,2
7.71,4.23,0.88,0.121,15.841701836875213,2
8.63,6.23,0.67,0.294,17.60244023329585,2
9.25,3.98,1.32,0.266,17.249415360368438,2
7.45,2.43,1.14,1.601,14.37803136799156,5
7.32,16.95,0.78,0.417,18.465848512695505,3
6.76,3.09,0.83,2.608,14.209792397124172,7
8.86,8.88,1.23,0.455,18.602064828893006,3
8.4,3.17,0.91,0.193,15.905296311088758,2
9.04,2.5,1.6,1.322,16.029700043360187,5
9.62,4.77,1.46,1.248,18.01259189520057,5
8.34,2.17,1.02,1.289,15.022298669242648,5
9.42,3.23,1.29,0.567,16.966012611655515,4
8.7,0.7,1.18,1.009,12.925490200071284,4
8.58,0.05,1.32,1.42,7.074850021680094,5
8.29,2.12,1.22,0.947,14.921679304643757,4
9.14,-0.49,1.18,1.323,12.59098040014257,5
8.24,4.43,0.95,1.4,16.472018631115347,5
5.87,0.22,0.59,2.042,7.582113404111031,5
6.58,5.18,0.71,1.189,15.151648798726166,5
8.59,4.62,1.38,0.379,16.913209877780627,3
6.2,10.01,0.54,1.114,16.202170387396592,5
7.68,2.96,0.87,1.57,15.036458555294693,5
9.99,6.2,1.4,0.463,18.951958447491272,3
7.93,11.18,0.94,0.495,18.17220901775202,3
7.93,1.44,1.17,1.734,13.721812460476247,6
9.03,5.31,2.72,0.728,17.655472605407347,4
8.65,7.85,1.11,0.502,18.124348283726263,3
6.04,10.36,0.94,1.163,16.11679877704607,5
8.94,6.04,1.15,0.536,17.845184693105658,3
7.55,37.71,1.14,0.753,20.4322826620281,5
6.61,4.02,0.78,-0.04,14.63113026542235,1
9.65,3.84,1.47,0.615,17.571656121837655,3
8.5,1.78,1.24,0.04,14.75210001154447,2
6.69,6.2,0.79,0.046,15.651958447491271,2
6.91,16.79,0.57,0.378,18.035253480690244,3
6.59,42.3,0.75,0.594,19.721701836875212,4
8.0,13.46,0.98,0.512,18.64522529943979,3
8.97,1.69,1.44,1.349,15.109433523068368,5
6.27,13.84,0.52,0.44,16.975680450603694,3
8.27,3.97,1.02,1.359,16.263952533815576,5
7.56,11.19,1.21,0.375,17.804150432641748,3
7.07,1.07,0.61,0.056,12.216918888426049,1
8.47,16.08,1.3,0.61,19.50143022206216,4
5.42,12.74,0.72,0.888,15.945847139996658,4
7.93,1.69,0.67,1.614,14.069433523068367,5
8.8,3.96,0.98,0.207,16.788475929627563,2
9.98,1.51,1.49,0.511,15.874884736465848,3
10.1,44.03,1.59,1.353,23.31874342729763,5
8.44,1.83,0.96,1.049,14.752255448652146,4
8.72,1.42,1.32,1.183,14.481441721915283,5
7.88,0.42,0.79,1.416,10.996246451989503,5
8.37,3.11,1.55,0.4,15.833801945134187,4
7.41,4.81,0.82,1.101,15.820725381869158,5
9.62,11.72,1.34,0.662,19.964638058410358,4
7.79,7.65,1.07,0.421,17.208307175768088,3
9.97,20.47,1.68,1.022,21.52558921331253,5
7.91,0.86,0.65,1.131,12.582492256217838,4
8.77,8.12,1.13,0.551,18.317780146205877,3
9.11,10.52,1.23,0.697,19.220078699088603,4
7.86,3.7,1.3,1.481,15.701008620334974,5
10.6,5.03,1.77,0.574,19.107839925279634,3
8.66,2.02,1.08,1.476,15.18675684723312,5
9.75,8.81,1.6,0.69,19.47487954206024,4
8.7,4.12,1.23,1.111,16.774486080165673,5
8.88,1.24,1.13,0.428,14.347108425811177,3
8.5,2.53,0.77,1.439,15.51560260587909,6
7.03,16.53,0.82,0.415,18.12136426785724,3
9.53,2.96,1.38,1.07,16.88645855529469,4
8.23,2.72,0.74,1.474,15.402844520170994,6
8.98,15.87,1.32,0.712,19.98288463377424,4
7.92,4.85,2.23,0.967,16.348708693011318,4
8.63,4.97,1.45,0.399,17.11178194366666,3
6.52,33.68,0.77,0.563,19.15686041413806,3
9.55,2.09,1.42,0.294,16.150731430555272,2
8.3,5.23,1.12,0.411,16.89250844433637,3
7.87,4.21,0.82,-0.093,15.991410479178342,1
8.21,4.08,1.02,0.194,16.2633008154494,2
8.76,9.46,1.18,0.494,18.639455682008965,3
8.26,7.34,0.99,0.185,17.588480299580354,2
6.23,9.69,0.59,0.052,16.161618885253827,2
7.84,9.11,0.93,0.501,17.63759188486499,3
6.11,5.53,0.81,1.59,14.823625656523493,5
9.18,2.23,1.4,0.947,15.921524315240802,5
8.85,4.32,2.34,0.63,17.02741873407456,4
9.34,6.3,1.48,0.424,18.336702747267907,3
10.48,4.89,1.72,0.714,18.9265442956181,4
9.39,2.8,1.49,0.526,16.625790156711098,3
7.26,3.84,0.95,1.019,15.181656121837655,4
11.46,12.64,2.93,1.098,21.96873536973183,5
9.25,2.63,2.01,0.224,16.34977874244879,2
7.91,14.06,1.18,0.533,18.649926603419026,3
8.68,2.93,1.16,1.472,16.014338101770548,5
9.8,5.04,1.74,0.426,18.312152682227627,3
8.56,3.88,1.16,1.303,16.504158627971037,5
10.8,41.14,2.69,1.447,23.871321436793526,6
9.39,6.28,2.48,0.443,18.37979821868598,3
6.69,7.46,0.88,0.023,16.053694137363344,1
8.2,15.96,1.0,0.542,19.215164435073554,3
9.42,10.02,1.91,0.661,19.424338607656136,4
7.47,0.74,1.26,0.8,11.81615859865488,5
8.13,1.82,1.35,1.66,14.430356939925375,5
7.68,1.68,1.02,1.521,13.806546408629314,5
9.62,6.3,1.31,0.78,18.616702747267908,5
8.39,10.25,1.2,0.443,18.443619326958867,3
8.93,3.77,1.14,1.1,16.811706751028964,5
7.92,14.87,1.14,0.472,18.781554842609772,4
9.84,5.59,1.26,0.723,18.577059039432115,4
7.74,1.5,0.88,1.406,13.620456295278407,5
7.88,20.42,0.97,0.556,19.43027868875446,3
8.79,2.01,1.11,1.244,15.305980287102443,4
8.71,13.15,0.85,0.614,19.304628764128886,4
6.36,11.78,0.84,1.132,16.715726452255414,5
9.9,2.76,1.31,0.451,17.10454541032609,3
6.86,1.79,0.81,0.047,13.124265154899467,1
9.65,5.77,1.62,0.52,18.455879065778657,3
10.83,1.5,2.15,0.25,16.710456295278405,3
9.45,0.81,1.09,1.555,13.992425094393248,6
8.83,7.54,1.14,0.54,18.21685672934887,3
8.47,0.49,1.19,0.974,11.920980400142568,5
8.17,4.24,1.12,0.142,16.306829282963662,2
8.2,5.02,1.02,1.183,16.703518585725096,5
9.23,2.82,1.37,0.374,16.481245541596806,2
7.18,3.02,0.91,1.31,14.580034714785752,5
9.75,33.18,2.07,1.008,22.35438190844171,5
9.41,15.39,1.44,0.647,20.346193099157396,4
6.92,1.47,0.61,1.571,12.75658667374088,6
9.35,7.31,1.17,0.529,18.669586884789304,3
7.66,5.72,1.12,1.054,16.44698014396512,4
9.4,6.64,1.26,0.498,18.510840396840088,3
9.21,0.83,1.22,1.045,13.805390461880371,4
9.3,8.91,1.67,0.724,19.049388520184376,4
8.94,2.01,1.26,0.372,15.455980287102443,2
8.23,3.46,0.84,0.256,15.925380493963884,2
6.78,3.87,0.83,1.57,14.718554825094557,5
6.8,9.75,0.87,0.273,16.745023078492682,2
8.12,5.83,0.97,0.315,16.94834277379507,2
8.52,2.33,1.13,1.01,15.356779605130093,5
8.57,2.24,1.02,1.459,15.321240091670814,5
9.74,4.25,1.36,0.334,17.881944650251558,3
9.31,5.31,1.31,0.573,17.935472605407348,3
8.01,7.14,1.01,0.988,17.278491058880874,4
8.98,3.1,1.21,0.393,16.436808469171364,3
6.68,7.7,0.77,1.021,16.112453625862408,5
9.58,6.86,0.87,0.587,18.76162057853376,4
8.09,5.81,1.44,0.261,16.91088066195165,2
8.7,3.56,1.12,-0.006,16.457249989864376,1
5.13,14.83,0.86,0.071,15.985705755141911,2
10.25,2.61,2.61,0.3,17.333202536691402,3
8.44,2.84,1.06,1.15,15.706591700235187,5
7.4,0.67,0.89,-0.134,11.530374013504133,1
7.28,5.82,0.6,1.165,16.104614923249443,5
9.51,13.04,2.32,0.677,20.086387956979507,4
9.59,8.61,1.24,0.598,19.265015757268273,4
8.64,10.3,1.02,0.471,18.70418612352586,3
11.02,65.3,14.87,1.478,25.09456590637537,6
9.6,7.41,1.34,0.822,18.94909103989664,4
8.84,9.54,1.24,0.424,18.737741873520477,3
8.79,3.07,0.83,1.087,16.225691877385934,5
7.54,2.53,0.94,1.341,14.555602605879091,5
9.43,8.51,1.27,0.66,19.07964780042294,4
7.4,8.32,0.72,0.293,17.00061663145362,2
11.54,24.57,4.46,1.447,23.492025782400404,5
9.41,2.88,2.54,0.53,16.706962438796154,3
8.83,3.99,1.21,0.417,16.834864478433744,3
8.14,3.96,1.36,0.307,16.128475929627562,2
11.05,0.88,1.74,0.751,15.772413360750845,1
7.74,6.34,0.8,0.26,16.750446289408664,2
8.9,2.64,1.17,0.05,16.008019634349154,2
7.67,1.59,0.91,1.756,13.676985621602258,5
8.07,5.69,1.04,0.298,16.845561331975357,2
9.53,5.26,1.39,0.94,18.134928720768695,4
6.29,2.13,0.78,1.357,12.931898017193689,5
9.28,5.46,1.56,0.714,17.965963213523686,4
10.55,9.14,2.02,0.661,20.35473097866916,4
7.62,3.83,0.65,0.969,15.535993869843114,4
8.21,0.82,1.07,1.593,12.779069261918584,5
10.34,0.55,1.58,0.53,14.04181344747122,1
6.39,3.73,0.81,1.589,14.248544159043437,6
7.67,2.08,0.9,0.997,14.260316674813808,4
7.59,7.11,1.1,0.321,16.84934800364883,2
11.78,45.22,3.65,1.44,25.056652790046705,6
9.03,1.59,1.54,1.751,15.036985621602257,6
6.68,5.22,0.63,0.02,15.26835251501131,2
7.93,10.54,1.06,0.807,18.04420305438264,4
8.76,5.05,1.23,1.183,17.27645689059331,5
9.95,27.61,1.68,0.927,22.155332033196313,5
10.2,6.16,1.77,0.602,19.14790356082213,4
8.62,11.01,1.18,0.448,18.828936594858757,3
8.43,6.22,1.49,0.223,17.398951923454092,2
7.78,1.49,0.91,1.029,13.64593134206137,4
8.23,2.83,0.93,1.032,15.488932177621452,4
7.3,11.41,0.98,0.264,17.586428222091072,2
8.91,6.36,0.84,0.449,17.92728557824207,4
8.85,2.4,1.17,0.574,15.75105620855803,1
10.8,6.09,4.26,0.702,19.72308646316438,4
8.94,2.28,1.17,0.966,15.729674235002268,5
7.76,0.44,0.97,1.316,10.977263382430937,5
8.02,4.04,0.8,0.179,16.051906825553026,2
7.89,9.01,0.94,1.027,17.663623954895314,5
8.74,3.12,1.02,0.349,16.210772970092215,3
7.13,4.27,0.9,1.574,15.28213937512512,5
8.94,3.53,1.23,1.254,16.678873526939114,5
9.36,2.62,1.57,0.132,16.45150645659873,2
7.98,5.36,1.03,0.9,16.625823948463854,4
9.12,5.66,1.08,0.427,17.884082155941357,3
9.65,-0.15,1.72,1.09,10.530456295278407,4
8.64,5.82,0.78,0.348,17.464614923249442,3
8.72,7.62,1.26,0.797,18.129774856698006,4
9.09,0.18,1.16,1.424,10.36636252551653,5
7.61,3.16,1.32,0.224,15.108435413092021,2
8.91,6.01,1.11,0.389,17.804372360013698,2
8.0,36.16,1.0,0.78,20.791142109016626,5
10.5,-0.27,1.82,0.49,12.656818820794937,4
6.99,4.14,0.7,1.201,15.075001705604496,4
7.76,3.54,1.21,1.293,15.505016310128939,5
8.32,16.36,2.34,0.796,19.388916496676522,4
6.78,1.78,0.81,1.491,13.032100011544472,5
9.81,7.09,1.69,0.622,19.063231175915334,4
6.87,5.4,0.66,1.207,15.531968799114843,4
6.44,7.15,1.31,0.233,15.711530209005403,2
9.09,4.26,1.28,0.44,17.237047995513592,3
7.6,6.3,1.59,0.165,16.59670274726791,2
9.07,8.41,1.26,0.502,18.69397997898956,3
7.46,6.76,1.1,1.061,16.60973347970818,4
7.6,3.78,0.95,0.347,15.487458999186126,2
9.46,3.76,1.47,0.951,17.335939224638306,5
8.92,1.42,1.22,1.093,14.681441721915283,5
9.17,2.74,0.99,1.2,16.35875281410194,5
9.15,0.49,1.37,0.101,12.600980400142568,2
9.41,5.85,1.39,0.75,18.245779330410905,4
8.34,3.12,0.93,1.071,15.810772970092215,4
8.87,3.54,1.2,1.183,16.615016310128937,5
9.13,0.44,1.42,0.067,12.347263382430938,2
8.01,2.9,1.11,1.102,15.32198998949478,4
8.36,3.48,2.3,0.408,16.067896219732905,2
8.22,9.24,0.74,0.52,18.048359856100532,4
8.93,7.81,1.18,0.635,18.3932551693865,4
8.2,11.2,1.05,0.716,18.446090113350905,4
8.9,14.91,1.23,0.596,19.767388217264973,4
8.5,3.31,1.41,1.059,16.099139968878596,5
7.87,13.64,0.62,0.556,18.5440718516023,4
7.17,3.38,0.92,1.61,14.814583501388274,5
9.28,4.71,1.27,0.264,17.645104535644478,2
9.45,7.8,1.49,0.427,18.910473013452403,3
8.88,11.6,0.96,0.543,19.20228994613459,3
9.58,1.84,1.06,0.244,15.904089115047682,1
7.22,6.46,0.83,0.385,16.27116258997542,3
8.9,3.73,1.22,1.15,16.75854415904344,5
8.76,8.67,1.19,0.46,18.450095487381052,3
9.7,-1.61,1.76,0.348,15.73412938015925,1
8.66,1.67,1.14,1.011,14.773582355737917,4
9.12,0.97,1.16,0.497,14.053858671331223,2
10.17,-0.04,1.82,0.521,8.180299956639812,1
7.29,5.07,0.64,1.241,15.815039796666682,5
9.98,5.88,1.53,0.579,18.82688663038069,3
8.69,31.1,1.37,0.876,21.153801945134187,5
8.42,12.93,1.03,0.456,18.97799262440197,3
8.95,3.11,1.15,0.989,16.41380194513419,4
9.74,-1.09,1.59,0.024,14.92713248970312,1
8.72,0.15,1.2,0.129,9.600456295278407,2
7.84,10.36,1.6,0.485,17.916798777046072,3
7.31,4.14,0.7,1.446,15.395001705604496,5
7.57,9.38,0.56,0.507,17.431014191895322,3
9.23,3.08,1.9,0.084,16.672753582502224,2
9.17,2.4,1.5,0.311,16.07105620855803,3
7.65,7.88,0.87,1.021,17.132631087447777,5
7.48,4.93,0.99,1.154,15.944234596386151,5
7.61,2.37,0.86,0.072,14.483741730050522,2
8.4,2.7,1.11,1.07,15.556818820794938,5
8.44,3.59,1.32,1.435,16.215472242891593,6
8.52,15.28,1.1,0.587,19.440616771198354,4
4.74,10.49,0.77,0.032,14.84387744096779,2
8.8,3.74,1.14,0.33,16.664358011002403,3
7.9,5.38,1.03,0.953,16.553911378331946,5
9.16,6.07,0.9,0.685,18.075943455376287,4
8.41,18.88,1.15,0.701,19.79000994981025,4
6.7,6.22,0.53,0.022,15.668951923454095,2
9.56,6.58,1.56,0.545,18.651129468069776,4
8.79,5.53,1.12,0.333,17.50362565652349,3
9.28,8.41,1.26,0.651,18.90397997898956,4
9.6,-1.22,1.69,0.497,15.03179915337374,5
8.36,0.09,1.06,0.968,8.131212547196624,4
8.72,5.59,1.1,0.346,17.457059039432117,3
8.42,2.45,1.2,0.934,15.365830421822663,4
7.65,25.59,0.94,0.622,19.69035142943593,4
7.48,2.2,0.85,1.64,14.192113404111032,6
7.53,3.34,1.06,1.503,15.148732334057822,5
8.59,8.52,1.29,0.465,18.2421979738335,3
8.69,1.49,1.25,1.147,14.55593134206137,5
8.4,8.68,1.17,0.564,18.09259862588246,3
8.57,11.27,1.04,0.43,18.829619580230535,3
9.3,0.82,1.08,1.107,13.869069261918584,5
9.7,7.38,1.39,0.582,19.040281809115207,3
9.06,0.27,1.29,1.073,11.216818820794938,5
8.97,7.46,1.46,0.754,18.333694137363345,5
8.07,8.57,1.08,0.432,17.73490410961599,3
8.76,3.22,0.83,0.95,16.299279358479154,4
9.02,3.11,1.4,1.061,16.48380194513419,5
7.82,2.85,1.12,1.563,15.094224300042551,6
7.07,18.84,0.62,0.508,18.44540449228429,3
8.12,3.11,1.01,1.103,15.583801945134187,4
10.06,3.8,1.02,0.716,17.95891798308405,3
9.25,4.79,1.2,0.187,17.651677567072817,2
9.28,4.91,1.26,0.569,17.73540746061484,4
5.87,8.27,1.28,0.635,15.457527547762734,2
8.47,4.47,1.0,1.304,16.721537615659685,5
8.19,9.22,0.96,0.352,18.013654605268144,3
6.99,1.18,0.89,0.412,12.349410036530626,1
8.15,3.22,1.14,0.993,15.689279358479155,5
8.69,1.93,1.36,2.102,15.117786545038868,6
9.15,9.26,1.28,0.551,18.983054933409672,4
6.7,19.67,1.58,0.584,18.169021799596685,4
7.44,6.1,0.67,0.443,16.366649175053837,3
9.34,1.62,1.41,1.234,15.387575072713155,5
6.65,20.54,0.92,0.405,18.2130021963063,3
8.23,3.51,1.21,0.223,15.95653558232912,2
8.43,15.43,2.02,0.707,19.37182963031574,4
6.95,13.14,0.91,0.352,17.54297682611881,3
4.95,1.4,0.68,0.683,10.68064017839119,3
7.48,1.23,0.94,1.614,12.929525557196989,5
9.48,4.5,1.58,0.529,17.746062568876717,3
8.89,1.12,1.07,0.34,14.13609011335091,1
8.87,4.3,1.13,0.507,17.037342277897935,4
8.13,5.63,1.56,0.748,16.882541974256732,4
8.39,3.24,1.19,0.86,15.942725051033062,4
8.45,6.24,1.21,1.003,17.425922948412122,4
7.48,4.46,0.97,0.169,15.72667429356071,1
8.43,18.85,1.11,0.516,19.806556772709058,3
8.75,3.04,1.2,1.242,16.16436791804377,5
7.29,2.69,0.7,1.461,14.43876140001204,5
10.22,11.21,1.91,0.859,20.468028062974867,4
7.83,4.37,1.0,1.253,16.03240718485211,4
7.45,9.78,0.64,0.332,17.40169427393801,2
9.4,2.62,1.22,0.712,16.491506456598728,4
7.45,4.36,0.79,0.045,15.647432446342929,2
7.06,6.76,0.94,1.103,16.20973347970818,5
8.44,0.86,1.18,1.246,13.112492256217838,5
6.31,8.6,0.56,0.912,15.982492256217839,4
8.72,2.13,1.24,1.519,15.361898017193688,5
7.68,11.21,1.88,0.54,17.928028062974867,3
7.87,11.22,0.87,0.364,18.119964284600712,3
8.71,5.42,0.85,0.452,17.379996432691936,3
7.39,5.17,0.92,1.077,15.957452715469714,5
8.26,18.5,1.07,0.597,19.595858642015067,4
8.46,6.89,1.06,0.327,17.65109610953813,3
7.64,2.21,0.9,0.056,14.361961368425554,1
7.0,20.28,0.82,0.545,18.53533975330649,3
6.16,8.53,0.83,1.102,15.814745155837615,5
7.57,34.73,3.83,0.702,20.273523916553813,4
9.59,9.8,1.01,0.659,19.546130378462472,4
9.42,3.94,1.46,0.51,17.39748110912787,3
8.43,28.52,1.17,0.791,20.705747605899138,4
9.11,5.4,1.23,0.367,17.771968799114845,3
10.62,21.41,2.42,1.108,22.27308333647219,5
9.11,3.3,1.31,0.321,16.702569699389436,2
9.17,5.21,1.27,0.458,17.754188616497622,3
9.31,12.96,0.88,0.603,19.873025007672872,4
7.9,2.77,0.89,1.157,15.112398845322243,5
6.26,6.17,0.84,1.013,15.211425820166207,5
10.11,7.4,1.65,0.566,19.45615859865488,4
7.21,30.08,0.92,0.586,19.601389159598025,4
9.34,3.41,1.64,1.528,17.00377189496249,6
7.1,1.63,1.3,0.041,13.160938022019788,1
6.84,6.28,0.93,0.989,15.82979821868598,5
10.36,52.71,5.18,1.34,23.969465081074787,5
7.25,9.84,0.87,0.84,17.214975492156707,4
9.48,-10.89,11.63,1.208,19.665139398778877,5
8.88,8.25,3.65,0.651,18.462269742749626,4
7.6,4.62,0.93,1.156,15.923209877780627,5
8.19,5.76,1.04,0.379,16.99211241711606,2
7.81,9.75,1.41,0.399,17.755023078492684,3
7.7,3.47,0.85,1.434,15.401647373954368,5
8.31,5.53,1.51,0.1,17.023625656523492,3
8.31,11.57,0.99,0.588,18.626666794758748,3
9.4,5.74,1.12,0.424,18.19455946198987,3
7.55,4.54,0.79,-0.026,15.835279264285518,2
10.94,3.81,2.05,0.316,18.8446248783781,2
7.35,9.02,0.9,0.281,17.12603268770971,2
8.7,4.39,1.11,0.373,16.912322601210604,3
8.2,8.59,0.86,0.837,17.869965819156214,4
8.79,13.49,1.39,0.566,19.44005974835952,4
7.62,16.64,0.85,0.582,18.725766609773526,3
8.66,8.03,1.29,0.537,18.183577726393402,3
7.86,19.48,0.99,0.534,19.307944762712985,3
7.83,20.25,1.17,0.661,19.362125137753438,4
8.12,2.31,0.78,1.337,14.938059899460722,5
7.34,3.3,0.82,-0.034,14.932569699389438,1
6.33,13.67,0.62,0.113,17.00884257283911,2
9.04,1.77,1.11,0.95,15.279866331809032,4
7.56,2.66,1.0,0.993,14.684408183155334,5
5.23,9.49,0.82,1.396,15.116331062136464,5
8.96,5.13,1.11,0.6,17.51058682555908,3
9.58,4.92,1.34,0.593,18.039825513836803,3
10.29,2.93,1.84,0.56,17.624338101770547,4
9.84,8.87,1.39,0.443,19.57961809915863,3
8.93,0.81,0.91,1.573,13.472425094393248,5
8.88,1.18,1.04,0.284,14.239410036530627,2
8.82,13.43,1.16,0.537,19.460380063343575,3
11.26,-2.73,2.8,1.276,18.44081323520378,5
12.15,14.8,4.83,1.387,23.001308576974786,5
8.59,-0.22,0.76,1.781,10.302113404111031,6
8.84,1.79,0.84,1.496,15.104265154899466,5
7.01,2.48,0.93,1.558,13.982258404131082,5
8.4,3.24,0.74,1.04,15.95272505103306,5
8.48,2.66,1.12,1.626,15.604408183155336,6
9.14,1.63,1.09,1.415,15.20093802201979,5
6.78,6.6,0.84,0.966,15.877719677709344,4
8.84,2.35,1.21,0.986,15.695339311358682,4
6.75,8.41,0.68,0.444,16.37397997898956,3
6.89,6.16,1.41,0.404,15.837903560822127,3
8.56,2.29,1.06,0.95,15.35917741169944,5
6.6,4.92,0.6,1.085,15.0598255138368,5
9.28,5.15,1.34,0.552,17.839036145205956,3
8.44,3.15,0.97,1.411,15.931552768948002,5
9.74,4.94,1.6,0.705,18.208634744618237,4
8.46,34.78,1.26,0.916,21.166647888333472,5
9.69,6.12,1.43,1.192,18.623757110727805,5
10.7,37.85,2.2,1.42,23.590329419180456,6
8.6,11.16,1.52,0.481,18.838320973007797,3
9.67,41.44,1.05,1.292,22.757098733685883,5
10.12,4.68,1.27,0.459,18.471229265370617,3
7.19,10.09,0.61,0.307,17.209455831184556,2
9.97,6.1,2.29,0.5,18.896649175053838,3
7.46,11.74,0.83,0.368,17.808340484557977,3
8.07,8.28,1.02,0.291,17.6601516839244,2
10.38,9.76,5.11,0.63,20.32724908833346,3
10.15,59.29,1.59,1.383,24.01490725172482,5
9.28,3.96,1.46,0.582,17.26847592962756,3
8.56,8.94,1.09,0.347,18.316687593979587,3
10.21,3.83,2.04,1.284,18.125993869843114,5
9.02,4.03,1.46,1.051,17.046525230705548,5
9.54,2.57,1.45,1.117,16.58966561665647,4
7.01,4.75,0.86,1.226,15.393468048124333,5
9.0,-0.14,1.14,0.136,9.73064017839119,2
8.34,5.34,1.08,0.713,16.97770628514278,4
9.04,8.25,1.29,0.49,18.622269742749623,3
8.61,6.19,1.94,1.3,17.568453245100592,4
8.08,3.62,1.0,1.493,15.873542852665828,5
8.59,3.69,1.02,0.124,16.4251318307953,2
11.48,42.73,3.53,1.627,24.63366446408598,6
8.62,3.84,0.89,1.093,16.541656121837654,5
8.28,8.97,2.75,0.596,18.04396221522046,4
8.52,3.73,1.06,0.38,16.378544159043436,3
6.94,12.26,0.56,0.224,17.382452350911983,2
9.92,1.45,1.8,0.643,15.726840011174874,4
6.54,0.59,0.81,1.104,10.39426005821072,5
8.72,8.93,1.17,0.453,18.474257294442733,3
8.92,0.31,1.19,0.457,11.376808469171364,3
7.82,6.27,1.09,0.0,16.806337704153584,2
9.69,17.91,1.8,0.824,20.955477929245156,4
6.97,12.81,0.92,0.953,17.507745648723432,5
7.26,12.38,1.08,0.424,17.723603223420497,3
6.37,13.04,0.54,0.283,16.946387956979507,3
7.17,59.46,0.59,0.826,21.041124524344596,5
8.02,17.12,1.0,0.667,19.18751880170567,4
8.72,3.47,1.29,0.295,16.42164737395437,2
9.34,2.65,1.06,0.456,16.45622936968404,1
11.02,7.65,1.43,0.4,20.438307175768088,3
7.35,7.21,0.93,0.505,16.639676323597143,3
7.22,5.72,0.62,1.26,16.00698014396512,5
8.36,0.5,1.19,1.553,11.854850021680093,6
9.49,4.85,1.15,0.536,17.918708693011318,3
8.7,0.33,1.13,1.064,11.292569699389437,5
8.31,2.28,1.08,1.463,15.099674235002269,5
8.76,32.13,1.2,0.97,21.294553627757587,5
9.72,14.49,1.48,0.845,20.525341927355875,5
10.26,1.07,1.62,1.037,15.406918888426048,5
6.71,7.29,0.72,0.264,16.023637641589875,2
8.91,-0.02,1.11,0.996,5.415149978319906,4
7.52,5.62,0.64,0.842,16.268681577845307,4
10.03,-0.67,1.81,1.0,14.160374013504132,5
8.44,2.39,0.93,0.209,15.331989504740688,2
9.23,5.32,2.01,1.147,17.859558161475242,4
7.79,0.93,0.96,0.364,12.632414742769676,2
7.3,6.92,0.93,1.005,16.50053047228379,5
6.69,2.97,0.79,-0.131,14.053782246586062,1
8.05,4.44,1.2,0.98,16.286914850573098,4
10.34,2.63,1.69,0.406,17.439778742448787,4
6.96,39.07,0.8,0.627,19.919217056123923,4
8.51,2.84,1.11,0.944,15.776591700235187,4
8.61,17.06,1.19,0.638,19.76989513415752,4
8.84,8.49,0.96,0.759,18.484538451219763,4
9.11,2.87,1.19,0.905,16.399409483669963,5
8.26,0.67,1.07,1.588,12.390374013504132,6
4.87,16.68,0.7,1.077,15.9809802315086,5
7.22,1.47,0.63,1.651,13.056586673740881,6
7.01,7.7,0.81,1.078,16.44245362586241,5
8.8,6.35,1.05,0.325,17.81386862645988,3
7.48,9.83,1.01,0.344,17.44276758916068,3
8.86,1.24,1.13,1.649,14.327108425811176,6
7.03,12.7,0.8,0.34,17.549018604779786,3
9.53,1.19,1.31,-0.083,14.907734806962655,2
8.01,3.88,0.71,0.064,15.954158627971037,2
9.53,7.31,1.24,0.54,18.849586884789304,3
8.65,12.6,1.06,0.539,19.151852725587815,4
8.5,6.19,1.15,0.196,17.458453245100593,2
7.84,3.22,0.69,1.03,15.379279358479154,5
8.68,3.84,1.07,1.418,16.601656121837657,5
7.55,5.32,0.92,1.052,16.179558161475242,5
6.35,16.82,0.85,0.493,17.479129957309468,3
7.62,4.93,0.88,1.175,16.08423459638615,5
6.5,5.99,0.86,1.079,15.387134111946558,5
10.0,1.19,1.3,1.144,15.377734806962653,6
9.5,23.84,2.11,1.024,21.386531255340994,5
6.21,3.89,0.82,1.482,14.15974800662854,6
8.12,5.26,1.1,1.039,16.724928720768695,5
7.68,5.4,0.92,1.062,16.341968799114845,5
9.11,-0.08,1.22,0.145,8.625449934959716,1
8.03,5.6,0.77,0.397,16.770940135031,3
9.04,9.56,1.24,0.575,18.942289461380497,3
9.09,2.79,1.29,0.954,16.318021016367986,4
6.71,11.4,0.71,0.99,16.994524256682364,5
7.16,19.52,0.79,0.473,18.612399066653367,3
6.87,5.55,0.98,1.043,15.591464915613383,4
7.47,18.97,0.92,0.681,18.860336654443312,4
8.1,3.07,1.05,0.411,15.535691877385933,3
8.69,3.59,1.14,1.118,16.465472242891593,5
8.79,8.7,1.57,0.5,18.487596263093092,3
7.56,6.04,0.64,1.105,16.46518469310566,5
9.62,7.0,1.0,0.703,18.845490200071282,4
8.26,15.21,0.96,0.706,19.170646070264993,4
8.76,2.37,0.88,1.176,15.63374173005052,5
8.32,9.29,1.07,0.471,18.16007856996821,3
6.77,10.81,0.8,1.123,16.93912846976655,5
7.45,1.79,0.97,1.715,13.714265154899467,6
